description,subcategory
"***Tray table was tilted down*** -Customer complained to the crew that her tray table was tilted down, and she spilled Coke as its slided down the tray.",Economy Class
"During meal service, customer claimed to cabin crew Lisa Fitzgerald s447243 that the salad from the tray had stone in it. Customer showed the stone moving around the container to Lisa.",Food
*SPML Not Hot Enough for customer taste * Ms McKay informed CSV that she was not happy that her AVML was not very hot and requested Crew to take it .,Economy Class
**Incorrect loading of Duty Free ** *New Duty Free magazine loaded however both Duty Free Carts where still Old Stock *Customer requested from duty free magazine however stock was not available,Duty Free Items
"***IFE INOP , seat was broken*** -IFE was inop during the flight. -Customer requested 3 seats together as he travelled with his family (23J,23K).",Economy Class
*** On-Air not available. No Wi-Fi or Live TV Connected *** -All systems showed connected however no customer was able to connected to the internet. -After Two hours into the flight it was shown on the CMT that the WIFI Ground had a Fault.,Systems (non
_customer complained that he requested to be seated together with the family during his ticket booking with reservations. _customer family was seated together but not in sweat heart seats.,Business Class
___________________________SPML REQUEST_____________________ _customer request VGML SPML for the future flights. _kindly update the customer profile.,Food
"During meal service, customer claimed that she ordered VGML months ago when they booked their tickets thru agent. She claimed that before checking in for this flight she checked her ticket and it indicates that they ordered 01 VGML for her and 01 CHML for her son who is also travelling with her. CHML was catered and delivered but not the VGML.",Food
-FG1 crew members were briefed about the F/C customers and there profiles.,First Class
-IBDN massage received regarding baggage delayed., Dubai
*** IFE Inoperative **** -Mr Slim's IFE was not opperative. -The seat box was reset however we where not able to fix the problem. -Customer was fine and happy to move to 6B which was a free seat.,Business Class
"***Customer complained about the flight*** -Customer complained to the crew by the end of the flight that he was not happy about the flight: no bar service provided , and kids behind him were disturbing him . -Asked to speak to the Purser",Economy Class
"***IFE inoperative and not functioning *** -Mrs Bodrie's IFE was not working after take off. -A number of system resets completed however the screen was frozen on a movie and the camera. -IFE was working for seat for safety video, however became like this after take off.",Business Class
-During cruise Mr. Mccall asked for free upgrade from Y to J class for his colleague Mr. McMillan-44A.,Business Class
"*** Refusing to switch off phone call and mobile on ground prior to take off *** -Passenger was asked three time to end his phone call and place his mobile phone if flight mode or off for take off. -Customer at this stage nodded and continued to talk on the hone along with sending an email. -A second walk around was done when it was observed the customer continuing his conversation and his email. -This stage I waited and stood until the customer had finished his call. -He closed the phone and became very rude and disrespectful in his comments. Passenger stated I fly 6 times a week. Not one of you colleagues has ever told me to get off my call, and now you standing there telling me what everyone else allows me to do'",Passenger Behaviour
- Meal choice for breakfast : 3 customers wanted to have a omelette and only 2 loaded - 2 loaded for 8 customers - 3 customers wanted to have white omelette and only 2 loaded (we got some from J/c),Food
Shortfalls : 2 base plates missing 3 goodies basket missing (it end up with a complain from F/c customer). Only 5 loaded for 8 customers Flaskes of Arabic coffee broken,Loading
"- On boarding I was informed by G2 that 3 seats in Y/c didn't have seat cushion ( 35A, 37A, 43H) - Engineers was dealing with issues concerning the oxygen bottles that has to be changed and so couldn't do them - Ground staff informed - Customers were reallocated by the crew to others seats on board as they were a lot of seats available. _ Customers were not upset", Outstation
"STD : 14 10 ATD : 14 44 Actual delay : 34 minutes Reason : As most of the oxygen were used on way going, engineer had to fill out paper work and replaced some oxygen so we can get the minimun required to do the flight Borading started : 13 15 All passengers on board : 13 50", Outstation
Mrs. Ahmed was seated on seat 39C. IFE on 39 C was inoperative.,Economy Class
Kindly Cancel the normal CHML under the customer profile. Please provide CHML AVML for the customer for all future flights. Thank you.,Food
